index,transliteration,word
G5090,Timaios,Τίμαιος
G5091,timao,τιμάω
G5092,time,τιμή
G5093,"timios, timioteros, timiotatos","τίμιος, τιμιώτερος, τιμιώτατος"
G5094,timiotes,τιμιότης
G5095,Timotheos,Τιμόθεος
G5096,Timon,Τίμων
G5097,timoreo,τιμωρέω
G5098,timoria,τιμωρία
G5099,"tino, tio","τίνω, τίω"
G5100,tis,τις
G5101,tis,τίς
G5101a,Titios,Τίτιος
G5102,titlos,τίτλος
G5103,Titos,Τίτος
G5105,toigaroun,τοιγαροῦν
G5106,toinun,τοίνυν
G5108,toioutos,τοιοῦτος
G5109,toichos,τοῖχος
G5110,tokos,τόκος
G5111,tolmao,τολμάω
G5112,tolmeroteron,τολμηρότερον
G5113,tolmetes,τολμητής
G5114,tomoteros,τομώτερος
G5115,toxon,τόξον
G5116,topazion,τοπάζιον
G5117,topos,τόπος
G5118,tosoutos,τοσοῦτος
G5119,tote,τότε
G5121,tounantion,τοὐναντίον
G5122,tounoma,τοὔνομα
G5123,"tout’ esti(n), toutesti","τοῦτ̓ ἔστι(ν), τουτέστι"
G5128,toutous,τούτους
G5131,tragos,τράγος
G5132,trapeza,τράπεζα
G5133,trapezites,τραπεζίτης
G5134,trauma,τραῦμα
G5135,traumatizo,τραυματίζω
G5136,trachelizo,τραχηλίζω
G5137,trachelos,τράχηλος
G5138,trachus,τραχύς
G5139,Trachonitis,Τραχωνῖτις
G5140,"treis, tria","τρεῖς, τρία"
G5141,tremo,τρέμω
G5142,trepho,τρέφω
G5143,trecho,τρέχω
G5143a,trema,τρῆμα
G5144,triakonta,τριάκοντα
G5145,triakosioi,τριακόσιοι
G5146,tribolos,τρίβολος
G5147,tribos,τρίβος
G5148,trietia,τριετία
G5149,trizo,τρίζω
G5150,trimenon,τρίμηνον
G5151,tris,τρίς
G5152,tristegon,τρίστεγον
G5153,trischilioi,τρισχίλιοι
G5154,tritos,τρίτος
G5156,tromos,τρόμος
G5157,trope,τροπή
G5158,tropos,τρόπος
G5159,tropophoreo,τροποφορέω
G5160,trophe,τροφή
G5161,Trophimos,Τρόφιμος
G5162,trophos,τροφός
G5163,trochia,τροχιά
G5164,trochos,τροχός
G5165,trublion,τρύβλιον
G5166,trugao,τρυγάω
G5167,trugon,τρυγών
G5168,trumalia,τρυμαλιά
G5169,trupema,τρύπημα
G5170,Truphaina,Τρύφαινα
G5171,truphao,τρυφάω
G5172,truphe,τρυφή
G5173,Truphosa,Τρυφῶσα
G5174,Troas,Τρωάς
G5176,trogo,τρώγω
G5177,tugchano,τυγχάνω
G5178,tumpanizo,τυμπανίζω
G5178a,tupikos,τυπικῶς
G5179,tupos,τύπος
G5180,tupto,τύπτω
G5181,Turannos,Τύραννος
G5183,Turios,Τύριος
G5184,Turos,Τύρος
G5185,tuphlos,τυφλός
G5186,tuphloo,τυφλόω
G5187,tuphoo,τυφόω
G5188,tupho,τύφω
G5189,tuphonikos,τυφωνικός
G5190,Tuchikos,Τυχικός
G5191,huakinthinos,ὑακίνθινος
G5192,huakinthos,ὑάκινθος
G5193,hualinos,ὑάλινος
G5194,hualos,ὕαλος
G5195,hubrizo,ὑβρίζω
G5196,hubris,ὕβρις
G5197,hubristes,ὑβριστής
G5198,hugiaino,ὑγιαίνω
G5199,hugies,ὑγιής
G5200,hugros,ὑγρός
G5201,hudria,ὑδριά
G5202,hudropoteo,ὑδροποτέω
G5203,hudropikos,ὑδρωπικός
G5204,"hudor, hudatos","ὕδωρ, ὕδατος"
G5205,huetos,ὑετός
G5206,huiothesia,υἱοθεσία
G5207,huios,υἱός
G5208,hule,ὕλη
G5209,humas,ὑμᾶς
G5211,Humenaios,Ὑμεναῖος
G5212,humeteros,ὑμέτερος
G5214,humneo,ὑμνέω
G5215,humnos,ὕμνος
G5217,hupago,ὑπάγω
G5218,hupakoe,ὑπακοή
G5219,hupakouo,ὑπακούω
G5220,hupandros,ὕπανδρος
G5221,hupantao,ὑπαντάω
G5222,hupantesis,ὑπάντησις
G5223,huparxis,ὕπαρξις
G5224,huparchonta,ὑπάρχοντα
G5225,huparcho,ὑπάρχω
G5226,hupeiko,ὑπείκω
G5227,hupenantios,ὑπεναντίος
G5228,huper,ὑπέρ
G5229,huperairomai,ὑπεραίρομαι
G5230,huperakmos,ὑπέρακμος
G5231,huperano,ὑπεράνω
G5232,huperauxano,ὑπεραυξάνω
G5233,huperbaino,ὑπερβαίνω
G5234,huperballontos,ὑπερβαλλόντως
G5235,huperballo,ὑπερβάλλω
G5236,huperbole,ὑπερβολή
G5237,hupereido,ὑπερείδω
G5238,huperekeina,ὑπερέκεινα
G5238a,huperekperissou,ὑπερεκπερισσοῦ
G5239,huperekteino,ὑπερεκτείνω
G5240,huperekchuno,ὑπερεκχύνω
G5241,huperentugchano,ὑπερεντυγχάνω
G5242,huperecho,ὑπερέχω
G5243,huperephania,ὑπερηφανία
G5244,huperephanos,ὑπερήφανος
G5244a,huperlian,ὑπερλίαν
G5245,hupernikao,ὑπερνικάω
G5246,huperogkos,ὑπέρογκος
G5247,huperoche,ὑπεροχή
G5248,huperperisseuo,ὑπερπερισσεύω
G5249,huperperissos,ὑπερπερισσῶς
G5250,huperpleonazo,ὑπερπλεονάζω
G5251,huperupsoo,ὑπερυψόω
G5252,huperphroneo,ὑπερφρονέω
G5253,huperoon,ὑπερώ́ον
G5254,hupecho,ὑπέχω
G5255,hupekoos,ὑπήκοος
G5256,hupereteo,ὑπηρετέω
G5257,huperetes,ὑπηρέτης
G5258,hupnos,ὕπνος
G5259,hupo,ὑπό
G5260,hupoballo,ὑποβάλλω
G5261,hupogrammos,ὑπογραμμός
G5262,hupodeigma,ὑπόδειγμα
G5263,hupodeiknumi,ὑποδείκνυμι
G5264,hupodechomai,ὑποδέχομαι
G5265,hupodeo,ὑποδέω
G5266,hupodema,ὑπόδημα
G5267,hupodikos,ὑπόδικος
G5268,hupozugion,ὑποζύγιον
G5269,hupozonnumi,ὑποζώννυμι
G5270,hupokato,ὑποκάτω
G5271,hupokrinomai,ὑποκρίνομαι
G5272,hupokrisis,ὑπόκρισις
G5273,hupokrites,ὑποκριτής
G5274,hupolambano,ὑπολαμβάνω
G5274a,hupoleimma,ὑπόλειμμα
G5275,hupoleipo,ὑπολείπω
G5276,hupolenion,ὑπολήνιον
G5277,hupolimpano,ὑπολιμπάνω
G5278,hupomeno,ὑπομένω
G5279,hupomimnesko,ὑπομιμνήσκω
G5280,hupomnesis,ὑπόμνησις
G5281,hupomone,ὑπομονή
G5282,huponoeo,ὑπονοέω
G5283,huponoia,ὑπόνοια
G5284,hupopleo,ὑποπλέω
G5285,hupopneo,ὑποπνέω
G5286,hupopodion,ὑποπόδιον
G5287,hupostasis,ὑπόστασις
G5288,hupostello,ὑποστέλλω
G5289,hupostole,ὑποστολή
G5290,hupostrepho,ὑποστρέφω
G5291,hupostronnumi,ὑποστρώννυμι
G5292,hupotage,ὑποταγή
G5293,hupotasso,ὑποτάσσω
G5294,hupotithemi,ὑποτίθημι
G5295,hupotrecho,ὑποτρέχω
G5296,hupotuposis,ὑποτύπωσις
G5297,hupophero,ὑποφέρω
G5298,hupochoreo,ὑποχωρέω
G5299,hupopiazo,ὑπωπιάζω
G5300,hus,ὗς
G5301,hussopos,ὕσσωπος
G5302,hustereo,ὑστερέω
G5303,husterema,ὑστέρημα
G5304,husteresis,ὑστέρησις
G5306,husteros,ὕστερος
G5307,huphantos,ὑφαντός
G5308,hupselos,ὑψηλός
G5309,hupselophroneo,ὑψηλοφρονέω
G5310,hupsistos,ὕψιστος
G5311,hupsos,ὕψος
G5312,hupsoo,ὑψόω
G5313,hupsoma,ὕψωμα
G5314,phagos,φάγος
G5315a,phailones,φαιλόνης
G5316,phaino,φαίνω
G5317,Phalek,Φάλεκ
G5318,phaneros,φανερός
G5319,phaneroo,φανερόω
G5320,phaneros,φανερῶς
G5321,phanerosis,φανέρωσις
G5322,phanos,φανός
G5323,Phanouel,Φανουήλ
G5324,phantazo,φαντάζω
G5325,phantasia,φαντασία
G5326,phantasma,φάντασμα
G5327,pharagx,φάραγξ
G5328,Pharao,Φαραώ
G5329,Phares,Φαρές
G5330,Pharisaios,Φαρισαῖος
G5331,pharmakeia,φαρμακεία
G5332a,pharmakon,φάρμακον
G5333,pharmakos,φαρμακός
G5334,phasis,φάσις
G5335,phasko,φάσκω
G5336,phatne,φάτνη
G5337,phaulos,φαῦλος
G5338,pheggos,φέγγος
G5339,pheidomai,φείδομαι
G5340,pheidomenos,φειδομένως
G5342,"phero, oio, enegko","φέρω, οἴω, ἐνέγκω"
G5343,pheugo,φεύγω
G5344,Phelix,Φῆλιξ
G5345,pheme,φήμη
G5346,phemi,φημί
G5347,Phestos,Φῆστος
G5348,phthano,φθάνω
G5349,phthartos,φθαρτός
G5350,phtheggomai,φθέγγομαι
G5351,phtheiro,φθείρω
G5352,phthinoporinos,φθινοπωρινός
G5353,phthoggos,φθόγγος
G5354,phthoneo,φθονέω
G5355,phthonos,φθόνος
G5356,phthora,φθορά
G5357,phiale,φιάλη
G5358,philagathos,φιλάγαθος
G5359,Philadelpheia,Φιλαδέλφεια
G5360,philadelphia,φιλαδελφία
G5361,philadelphos,φιλάδελφος
G5362,philandros,φίλανδρος
G5363,philanthropia,φιλανθρωπία
G5364,philanthropos,φιλανθρώπως
G5365,philarguria,φιλαργυρία
G5366,philarguros,φιλάργυρος
G5367,philautos,φίλαυτος
G5368,phileo,φιλέω
G5369,philedonos,φιλήδονος
G5370,philema,φίλημα
G5371,Philemon,Φιλήμων
G5372,Philetos,Φιλητός
G5373,philia,φιλία
G5374,Philippesios,Φιλιππήσιος
G5375,Philippoi,Φίλιπποι
G5376,Philippos,Φίλιππος
G5377,philotheos,φιλόθεος
G5378,Philologos,Φιλόλογος
G5379,philoneikia,φιλονεικία
G5380,philoneikos,φιλόνεικος
G5381,philonexia,φιλονεξία
G5382,philoxenos,φιλόξενος
G5383,philoproteuo,φιλοπρωτεύω
G5384,philos,φίλος
G5385,philosophia,φιλοσοφία
G5386,philosophos,φιλόσοφος
G5387,philostorgos,φιλόστοργος
G5388,philoteknos,φιλότεκνος
G5389,philotimeomai,φιλοτιμέομαι
G5390,philophronos,φιλοφρόνως
G5392,phimoo,φιμόω
G5393,Phlegon,Φλέγων
G5394,phlogizo,φλογίζω
G5395,phlox,φλόξ
G5396,phluareo,φλυαρέω
G5397,phluaros,φλύαρος
G5398,phoberos,φοβερός
G5399,phobeo,φοβέω
G5400,phobetron,φόβητρον
G5401,phobos,φόβος
G5402,Phoibe,Φοίβη
G5403,Phoinike,Φοινίκη
G5404,phoinix,φοῖνιξ
G5405,Phoinix,Φοῖνιξ
G5406,phoneus,φονεύς
G5407,phoneuo,φονεύω
G5408,phonos,φόνος
G5409,phoreo,φορέω
G5410,Phoron,Φόρον
G5411,phoros,φόρος
G5412,phortizo,φορτίζω
G5413,phortion,φορτίον
G5415,Phortounatos,Φορτουνάτος
G5416,phragellion,φραγέλλιον
G5417,phragelloo,φραγελλόω
G5418,phragmos,φραγμός
G5419,phrazo,φράζω
G5420,phrasso,φράσσω
G5421,phrear,φρέαρ
G5422,phrenapatao,φρεναπατάω
G5423,phrenapates,φρεναπάτης
G5424,phren,φρήν
G5425,phrisso,φρίσσω
G5426,phroneo,φρονέω
G5427,phronema,φρόνημα
G5428,phronesis,φρόνησις
G5429,phronimos,φρόνιμος
G5430,phronimos,φρονίμως
G5431,phrontizo,φροντίζω
G5432,phroureo,φρουρέω
G5433,phruasso,φρυάσσω
G5434,phruganon,φρύγανον
G5435,Phrugia,Φρυγία
G5436,"Phugelos, Phugellos","Φύγελος, Φύγελλος"
G5437,phuge,φυγή
G5438,phulake,φυλακή
G5439,phulakizo,φυλακίζω
G5440,phulakterion,φυλακτήριον
G5441,phulax,φύλαξ
G5442,phulasso,φυλάσσω
G5443,phule,φυλή
G5444,phullon,φύλλον
G5445,phurama,φύραμα
G5446,phusikos,φυσικός
G5447,phusikos,φυσικῶς
G5448,phusioo,φυσιόω
G5449,phusis,φύσις
G5450,phusiosis,φυσίωσις
G5451,phuteia,φυτεία
G5452,phuteuo,φυτεύω
G5453,phuo,φύω
G5454,pholeos,φωλεός
G5455,phoneo,φωνέω
G5456,phone,φωνή
G5457,phos,φῶς
G5458,phoster,φωστήρ
G5459,phosphoros,φωσφόρος
G5460,photeinos,φωτεινός
G5461,photizo,φωτίζω
G5462,photismos,φωτισμός
G5463,chairo,χαίρω
G5464,chalaza,χάλαζα
G5465,chalao,χαλάω
G5466,Chaldaios,Χαλδαῖος
G5467,chalepos,χαλεπός
G5468,chalinagogeo,χαλιναγωγέω
G5469,chalinos,χαλινός
G5470,chalkeos,χάλκεος
G5471,chalkeus,χαλκεύς
G5472,chalkedon,χαλκηδών
G5473,chalkion,χαλκίον
G5474,chalkolibanon,χαλκολίβανον
G5475,chalkos,χαλκός
G5476,chamai,χαμαί
G5477,Chanaan,Χαναάν
G5478,Chanaanaios,Χανααναῖος
G5479,chara,χαρά
G5480,charagma,χάραγμα
G5481,charakter,χαρακτήρ
G5482,charax,χάραξ
G5483,charizomai,χαρίζομαι
G5484,charin,χάριν
G5485,charis,χάρις
G5486,charisma,χάρισμα
G5487,charitoo,χαριτόω
G5488,Charrhan,Χαῤῥάν
G5489,chartes,χάρτης
G5490,chasma,χάσμα
G5491,cheilos,χεῖλος
G5493,cheimarrhos,χείμαῤῥος
G5494,cheimon,χειμών
G5495,cheir,χείρ
G5496,cheiragogeo,χειραγωγέω
G5497,cheiragogos,χειραγωγός
G5498,cheirographon,χειρόγραφον
G5499,cheiropoietos,χειροποίητος
G5500,cheirotoneo,χειροτονέω
G5501,cheiron,χείρων
G5502,cheroubim,χερουβίμ
G5503,chera,χήρα
G5504,chthes,χθές
G5505,chilias,χιλιάς
G5506,chiliarchos,χιλίαρχος
G5507,chilioi,χίλιοι
G5508,Chios,Χίος
G5509,chiton,χιτών
G5510,chion,χιών
G5511,chlamus,χλαμύς
G5512,chleuazo,χλευάζω
G5513,chliaros,χλιαρός
G5514,Chloe,Χλόη
G5515,chloros,χλωρός
G5516,chx,χξϛ
G5517,choikos,χοϊκός
G5518,choinix,χοῖνιξ
G5519,choiros,χοῖρος
G5520,cholao,χολάω
G5521,chole,χολή
G5522,choos,χόος
G5523,Chorazin,Χοραζίν
G5524,choregeo,χορηγέω
G5525,choros,χορός
G5526,chortazo,χορτάζω
G5527,chortasma,χόρτασμα
G5528,chortos,χόρτος
G5529,Chouzas,Χουζᾶς
G5530,chraomai,χράομαι
G5531,chrao,χράω
G5532,chreia,χρεία
G5533,"chreopheiletes, chreopheiletes","χρεοφειλέτης, χρεωφειλέτης"
G5534,chre,χρή
G5535,chrezo,χρή́ζω
G5536,chrema,χρῆμα
G5537,chrematizo,χρηματίζω
G5538,chrematismos,χρηματισμός
G5539,chresimos,χρήσιμος
G5540,chresis,χρῆσις
G5541,chresteuomai,χρηστευομαι
G5542,chrestologia,χρηστολογία
G5543,chrestos,χρηστός
G5544,chrestotes,χρηστότης
G5545,chrisma,χρίσμα
G5546,Christianos,Χριστιανός
G5547,Christos,Χριστός
G5548,chrio,χρίω
G5549,chronizo,χρονίζω
G5550,chronos,χρόνος
G5551,chronotribeo,χρονοτριβέω
G5552,chruseos,χρύσεος
G5553,chrusion,χρυσίον
G5554,chrusodaktulios,χρυσοδακτύλιος
G5555,chrusolithos,χρυσόλιθος
G5556,chrusoprasos,χρυσόπρασος
G5557,chrusos,χρυσός
G5557a,chrusous,χρυσοῦς
G5558,chrusoo,χρυσόω
G5559,chros,χρώς
G5560,cholos,χωλός
G5561,chora,χώρα
G5562,choreo,χωρέω
G5563,chorizo,χωρίζω
G5564,chorion,χωρίον
G5565,choris,χωρίς
G5566,choros,χῶρος
G5567,psallo,ψάλλω
G5568,psalmos,ψαλμός
G5569,pseudadelphos,ψευδάδελφος
G5570,pseudapostolos,ψευδαπόστολος
G5571,pseudes,ψευδής
G5572,pseudodidaskalos,ψευδοδιδάσκαλος
G5573,pseudologos,ψευδολόγος
G5574,pseudomai,ψεύδομαι
G5575,pseudomartus,ψευδομάρτυς
G5576,pseudomartureo,ψευδομαρτυρέω
G5577,pseudomarturia,ψευδομαρτυρία
G5578,pseudoprophetes,ψευδοπροφήτης
G5579,pseudos,ψεῦδος
G5580,pseudochristos,ψευδόχριστος
G5581,pseudonumos,ψευδώνυμος
G5582,pseusma,ψεῦσμα
G5583,pseustes,ψεύστης
G5584,pselaphao,ψηλαφάω
G5585,psephizo,ψηφίζω
G5586,psephos,ψῆφος
G5587,psithurismos,ψιθυρισμός
G5588,psithuristes,ψιθυριστής
G5589,psichion,ψιχίον
G5590,psuche,ψυχή
G5591,psuchikos,ψυχικός
G5592,psuchos,ψύχος
G5593,psuchros,ψυχρός
G5594,psucho,ψύχω
G5595,psomizo,ψωμίζω
G5596,psomion,ψωμίον
G5597,psocho,ψώχω
G5598,"O, omega","Ω, ὤμεγα"
G5599,o,ὼ
G5601,Iobed,Ἰωβήδ
G5602,hode,ὧδε
G5603,ode,ὤδή
G5604,odin,ὠδίν
G5605,odino,ὠδίνω
G5606,omos,ὼμος
G5607,"on, ousa, on","ὤν, οὖσα, ὄν"
